id,key,type,value
4052505250,amenity,regular,restaurant
4052505250,cuisine,regular,filipino
4052505251,name,regular,Taco Bell
4052505251,amenity,regular,fast_food
4052505251,cuisine,regular,mexican
4052505252,name,regular,China Star of Vegas
4052505252,amenity,regular,restaurant
4052505252,cuisine,regular,chinese
4052505253,name,regular,Jack in the Box
4052505253,amenity,regular,fast_food
4052505253,cuisine,regular,burger
4052505254,name,regular,Chase
4052505254,amenity,regular,bank
4052505255,name,regular,Smith's
4052505255,shop,regular,supermarket
4052505256,name,regular,MetroPCS Authorized Dealer
4052505256,shop,regular,mobile_phone
4052505280,name,regular,McDonald's
4052505280,amenity,regular,fast_food
4052505280,cuisine,regular,burger
4052505281,name,regular,Chevron
4052505281,amenity,regular,fuel
4052505282,name,regular,Subway
4052505282,amenity,regular,fast_food
4052505282,cuisine,regular,sandwich
4052505287,name,regular,Fallas Stores
4052505287,shop,regular,clothes
4052505288,name,regular,Domino's Pizza
4052505288,amenity,regular,fast_food
4052505288,cuisine,regular,pizza
4052505389,name,regular,Bank of America
4052505389,amenity,regular,bank
4053845086,highway,regular,turning_circle
4053865806,highway,regular,traffic_signals
4053865806,traffic_signals,regular,signal
4053865810,highway,regular,traffic_signals
4053865810,traffic_signals,regular,signal
4053942841,name,regular,Rebel
4053942841,amenity,regular,fuel
4053942842,name,regular,CVS
4053942842,amenity,regular,pharmacy
4053942843,name,regular,7-Eleven
4053942843,shop,regular,convenience
4053942844,name,regular,Jimmy John's
4053942844,amenity,regular,fast_food
4053942845,name,regular,Chase
4053942845,amenity,regular,bank
4053942846,name,regular,Southwest Medical Associates
4053942846,amenity,regular,clinic
4053942847,name,regular,Del Taco
4053942847,amenity,regular,fast_food
4053942848,name,regular,Everything Medical
4053942848,shop,regular,medical_supply
4053942849,name,regular,Wendy's
4053942849,amenity,regular,fast_food
4053942849,cuisine,regular,burger
4053942850,amenity,regular,hospital
4053942850,emergency,regular,yes
4053942850,name,regular,UMC Trauma Center
4053942850,opening_hours,regular,24/7
4053942850,website,regular,https://www.umcsn.com/Medical-Services-at-UMCSN/Trauma-Center-Index.aspx?intMenuID=132&intPageID=227
4066197340,name,regular,Scenic Overlook
4066197340,tourism,regular,viewpoint
4066197341,name,regular,Scenic Overlook
4066197341,tourism,regular,viewpoint
4066197342,name,regular,Scenic Overlook
4066197342,tourism,regular,viewpoint
4067307548,natural,regular,tree
4067307549,natural,regular,tree
4069836504,name,regular,Starbucks
4069836504,level,regular,0
4069836504,amenity,regular,cafe
4069836505,name,regular,Voodoo steakhouse
4069836505,level,regular,50
4069836505,amenity,regular,restaurant
4074549024,name,regular,Tomo Sushi
4074549024,phone,regular,(702) 444-0990
4074549024,amenity,regular,restaurant
4074549024,cuisine,regular,japanese
4074549024,takeaway,regular,yes
4074549024,city,addr,Las Vegas
4074549024,state,addr,NV
4074549024,street,addr,East Tropicana Avenue
4074549024,postcode,addr,89120
4074549024,housenumber,addr,2625
4074549039,name,regular,Moneytree
4074549039,amenity,regular,bank
4074549040,name,regular,Pizza Hut
4074549040,amenity,regular,restaurant
4074549040,cuisine,regular,pizza
4074549077,name,regular,AutoZone
4074549077,shop,regular,car_parts
4074549078,name,regular,Cicis
4074549078,amenity,regular,restaurant
4074549078,cuisine,regular,pizza
4074549079,shop,regular,car_repair
4074549080,shop,regular,alcohol
4074549081,shop,regular,hairdresser
4074549082,name,regular,Midas
4074549082,shop,regular,car_repair
4075212626,name,regular,Ross
4075212626,shop,regular,clothes
4075212637,name,regular,Maccianos
4075212637,amenity,regular,restaurant
4075212637,cuisine,regular,italian
4089997011,name,regular,Plaza Motel
4089997011,tourism,regular,motel
4089997012,name,regular,North Shore Inn at Lake Mead
4089997012,tourism,regular,motel
4100775892,name,regular,Beauty Supply Watehouse
4100775892,shop,regular,beauty
4100775892,street,addr,South Nellis Boulevard
4100776790,name,regular,Quick & Clean Car Wash
4100776790,phone,regular,7026296600
4100776790,amenity,regular,car_wash
4100776790,website,regular,quickandcleanlv.com
4100776790,street,addr,South Nellis Boulevard
4100776790,opening_hours,regular,Mo-Su 08:00-18:30
4100776790,housenumber,addr,3265
4100799589,name,regular,A Fade Specialist
4100799589,shop,regular,hairdresser
4100799589,phone,regular,7024358024
4100799589,street,addr,South Nellis Boulevard
4100799589,housenumber,addr,3310
4100814099,name,regular,Western Union
4100814099,amenity,regular,bank
4108064514,name,regular,Paradise Air
4108064514,craft,regular,hvac
4108064514,phone,regular,(702) 798-5000
4108064514,website,regular,http://www.paradiseair.net/
4108064514,city,addr,Las Vegas
4108064514,state,addr,NV
4108064514,street,addr,South Eastern Avenue
4108064514,description,regular,"Paradise Air is a full service HVAC company who serves the greater Las Vegas, NV area."
4108064514,postcode,addr,89119
4108064514,housenumber,addr,6000
4113266055,name,regular,Western Union
4113266055,amenity,regular,bank
4113322937,name,regular,The Universal Church
4113322937,amenity,regular,place_of_worship
4113322937,religion,regular,christian
4113322938,name,regular,The Salvation Army
4113322938,amenity,regular,social_facility
4113322953,name,regular,SuperPawn
4113322953,shop,regular,pawnbroker
4113322954,shop,regular,car_repair
4113322955,shop,regular,tyres
4113352854,crossing,regular,zebra
4113352854,highway,regular,crossing
4113362090,barrier,regular,gate
4113362168,name,regular,7-Eleven
4113362168,shop,regular,convenience
4113362183,name,regular,AutoZone
4113362183,shop,regular,car_parts
4113362184,name,regular,ampm
4113362184,shop,regular,convenience
4113362185,name,regular,Arco
4113362185,amenity,regular,fuel
4113362186,name,regular,Splash N' Dash Car Wash
4113362186,amenity,regular,car_wash
4113362314,name,regular,Pepe's Tacos
4113362314,amenity,regular,restaurant
4113362315,shop,regular,car
4113362356,name,regular,Circle K
4113362356,shop,regular,convenience
4115915101,amenity,regular,fuel
4121993847,name,regular,Gateway Motel
4121993847,tourism,regular,motel
4121993848,name,regular,Del Mar Resort
4121993848,tourism,regular,motel
4121993849,name,regular,Golden West Motel
4121993849,tourism,regular,motel
4121993850,name,regular,"Stratosphere Hotel, Casino and Tower"
4121993850,tourism,regular,hotel
4121993863,name,regular,Nobu Hotel at Caesars Palace
4121993863,tourism,regular,hotel
4121993864,name,regular,ARIA Resort & Casino
4121993864,tourism,regular,hotel
4121993865,name,regular,ARIA Sky Suites
4121993865,tourism,regular,hotel
4121993866,postcode,addr,89109
4121993866,name,regular,The Mansion at MGM Grand
4121993866,tourism,regular,hotel
4121993867,name,regular,Skylofts at MGM Grand
4121993867,phone,regular,18776465638
4121993867,tourism,regular,hotel
4121993867,website,regular,http://www.skyloftsmgmgrand.com
4121993867,postcode,addr,89109
4121993867,opening_hours,regular,24/7
4121993868,name,regular,Four Seasons Hotel Las Vegas
4121993868,tourism,regular,hotel
4121993869,name,regular,Diamond Inn Motel
4121993869,tourism,regular,motel
4122949615,name,regular,Meridian Luxury Suites
4122949615,tourism,regular,hotel
4122949640,name,regular,Holiday Royale Apartment Suites
4122949640,tourism,regular,motel
4122949641,housenumber,addr,375
4122949641,street,addr,East Harmon Avenue
4122949641,leisure,regular,resort
4122949641,name,regular,Alexis Park Resort
4122949641,stars,regular,3
4122949641,website,regular,http://www.alexispark.com/
4122949642,name,regular,Monterey Grand Manor
4122949642,tourism,regular,hotel
4122949643,name,regular,Homewood Suites by Hilton Las Vegas Airport
4122949643,tourism,regular,hotel
4122949644,name,regular,Hampton Inn & Suites Las Vegas Airport
4122949644,tourism,regular,hotel
4122949665,name,regular,Cancun Resort
4122949665,tourism,regular,hotel
4122949666,name,regular,Budget Suites of America - Las Vegas
4122949666,tourism,regular,hotel
4122949667,name,regular,Emerald Suites
4122949667,tourism,regular,hotel
4122949668,name,regular,Americas Best Value Inn Downtown Las Vegas
4122949668,tourism,regular,motel
4122949669,name,regular,Regency Motel
4122949669,tourism,regular,motel
4123002929,name,regular,Parkview Inn
4123002929,tourism,regular,motel
4123002930,name,regular,Town Lodge Motel
4123002930,tourism,regular,motel
4123002931,name,regular,Vista Motel
4123002931,tourism,regular,motel
4123002932,name,regular,Alpine Motel
4123002932,tourism,regular,motel
4123002933,name,regular,Alicia Motel
4123002933,tourism,regular,motel
4123002934,name,regular,The Gables Motel
4123002934,tourism,regular,motel
4123002935,name,regular,Peter Pan Motel
4123002935,tourism,regular,motel
4123002936,name,regular,Burlesque Hall of Fame
4123002936,tourism,regular,museum
4123002937,name,regular,Fremont Plaza Hotel
4123002937,tourism,regular,hotel
4131260257,name,regular,David Wong's Pan Asian
4131260257,amenity,regular,restaurant
4131260257,cuisine,regular,asian
4131270734,name,regular,Imperial Spa
4131270734,shop,regular,beauty
4131270734,street,addr,East Sahara Avenue
4131270734,housenumber,addr,1070
4135146184,name,regular,El Pollo Loco
4135146184,amenity,regular,fast_food
4135146184,apple_pay,payment,yes
4136402400,name,regular,Henderson Hyundai
4136402400,shop,regular,car
4136402401,name,regular,Vegas Henderson Rentals
4136402401,phone,regular,(702) 272-0175
4136402401,amenity,regular,car_rental
4136402401,city,addr,Henderson
4136402401,state,addr,NV
4136402401,street,addr,North Boulder Highway
4136402401,postcode,addr,89015
4136402401,housenumber,addr,470
4136403699,name,regular,Jokers Wild Casino
4136403699,amenity,regular,casino
4136403713,name,regular,McDonald's
4136403713,amenity,regular,fast_food
4136403713,cuisine,regular,burger
4136403714,name,regular,Chevron
4136403714,amenity,regular,fuel
4136403784,name,regular,Subway
4136403784,amenity,regular,fast_food
4136403784,cuisine,regular,sandwich
4136403785,name,regular,Omelet House
4136403785,amenity,regular,restaurant
4136403786,name,regular,AutoZone
4136403786,shop,regular,car_parts
4136403787,name,regular,Tire Works Total Car Care
4136403787,shop,regular,car_repair
4136403817,name,regular,Taco Bell
4136403817,amenity,regular,fast_food
4136403817,cuisine,regular,mexican
4136403818,name,regular,Mulligans Pub & Grill
4136403818,amenity,regular,pub
4136403850,name,regular,Walgreens
4136403850,amenity,regular,pharmacy
4136403851,name,regular,Roberto's Taco Shop
4136403851,amenity,regular,restaurant
4136403922,name,regular,Circle K
4136403922,amenity,regular,fuel
4136403933,name,regular,City Express
4136403933,amenity,regular,fuel
4136403934,name,regular,7-Eleven
4136403934,shop,regular,convenience
4136403939,name,regular,Mercurylight
4136403939,amenity,regular,fuel
4136403940,name,regular,EZPAWN
4136403940,shop,regular,pawnbroker
4137621426,amenity,regular,fuel
4144854889,name,regular,Grandma Daisy's
4144854889,amenity,regular,cafe
4148633925,name,regular,Best Western Plus Casino Royale
4148633925,tourism,regular,hotel
4148633925,operator,regular,Best Western
4148633925,city,addr,Las Vegas
4148633925,state,addr,NV
4148633925,street,addr,South Las Vegas Boulevard
4148633925,postcode,addr,89109
4148633925,housenumber,addr,3411
4158742790,name,regular,Red Lobster
4158742790,amenity,regular,restaurant
4158742790,street,addr,South Decatur Boulevard
4158742790,housenumber,addr,200
4161526091,name,regular,M JAYSON C LISING Res
4161526091,tourism,regular,viewpoint
4161526092,name,regular,INC Las Vegas Locale
4161526092,tourism,regular,viewpoint
4163807412,highway,regular,turning_circle
4168185668,highway,regular,turning_circle
4177621790,shop,regular,dry_cleaning
4179884190,name,regular,McDonald's
4179884190,amenity,regular,fast_food
4179884190,cuisine,regular,burger
4179884191,name,regular,7-Eleven
4179884191,shop,regular,convenience
4179884192,name,regular,Family Dollar
4179884192,shop,regular,variety_store
4179884193,name,regular,Planet Fitness
4179884193,leisure,regular,fitness_centre
4179884233,name,regular,Dollar Tree
4179884233,shop,regular,variety_store
4179884234,name,regular,CVS
4179884234,amenity,regular,pharmacy
4179884235,name,regular,7-Eleven
4179884235,shop,regular,convenience
4179884281,name,regular,Jack in the Box
4179884281,amenity,regular,fast_food
4179884281,cuisine,regular,burger
4179884282,name,regular,AMPM
4179884282,shop,regular,convenience
4179884283,name,regular,Arco
4179884283,amenity,regular,fuel
4179884284,name,regular,76
4179884284,amenity,regular,fuel
4179884285,name,regular,S & K Market
4179884285,shop,regular,convenience
4179884500,amenity,regular,car_wash
4179884549,shop,regular,supermarket
4179884562,name,regular,O'Reilly Auto Parts
4179884562,shop,regular,car_repair
4179884596,name,regular,CVS
4179884596,amenity,regular,pharmacy
4179884597,name,regular,Shell
4179884597,amenity,regular,fuel
4179884598,name,regular,Green Valley Grocery
4179884598,shop,regular,convenience
4179884599,name,regular,Roberto's Taco Shop
4179884599,amenity,regular,restaurant
4179884600,name,regular,7-Eleven
4179884600,shop,regular,convenience
4179884627,name,regular,Panda Express
4179884627,amenity,regular,fast_food
4179884627,cuisine,regular,chinese
4179884628,name,regular,Walgreens
4179884628,amenity,regular,pharmacy
4179884629,name,regular,Popeye's
4179884629,amenity,regular,fast_food
4179884629,cuisine,regular,chicken
4179884630,name,regular,Domino's Pizza
4179884630,amenity,regular,fast_food
4179884630,cuisine,regular,pizza
4179884631,name,regular,Arco
4179884631,amenity,regular,fuel
4179884632,name,regular,Circle K
4179884632,shop,regular,convenience
4179884633,name,regular,Circle K
4179884633,amenity,regular,fuel
4179884634,shop,regular,tyres
4179884635,name,regular,AMPM
4179884635,shop,regular,convenience
4179884647,name,regular,T-Mobile
4179884647,shop,regular,mobile_phone
4179884648,name,regular,CVS
4179884648,amenity,regular,pharmacy
4179884649,name,regular,Cardenas Market
4179884649,shop,regular,supermarket
4179884662,name,regular,7-Eleven
4179884662,shop,regular,convenience
4179884793,amenity,regular,fuel
4179884794,amenity,regular,fuel
4190312651,highway,regular,turning_circle
4197803693,name,regular,Laos Market
4197803693,shop,regular,supermarket
4197803693,street,addr,Las Vegas Boulevard North
4197803693,housenumber,addr,629
4199079442,power,regular,generator
4199079442,source,generator,gas
4199079443,power,regular,generator
4199079443,source,generator,gas
4199079444,power,regular,generator
4199079444,source,generator,gas
4199079445,power,regular,generator
4199079445,source,generator,gas
4199079446,power,regular,generator
4199079446,source,generator,gas
4199079447,power,regular,generator
4199079447,source,generator,gas
4199079448,power,regular,generator
4199079448,source,generator,gas
4199079449,power,regular,generator
4199079449,source,generator,gas
4199079450,power,regular,generator
4199079450,source,generator,gas
4199079451,power,regular,generator
4199079451,source,generator,gas
4199079452,power,regular,generator
4199079452,source,generator,gas
4199079453,power,regular,generator
4199079453,source,generator,gas
4199079455,power,regular,generator
4199079455,source,generator,gas
4199079456,power,regular,generator
4199079456,source,generator,gas
4199079457,power,regular,generator
4199079457,source,generator,gas
4199079458,power,regular,generator
4199079458,source,generator,gas
4199678597,name,regular,Cell City
4199678597,shop,regular,mobile_phone
4199678597,street,addr,East Sahara Avenue
4200422294,name,regular,Sieu Thi Thuan Phat Superstore
4200422294,shop,regular,supermarket
4200422294,street,addr,Spring Mountain Road
4200422294,housenumber,addr,4801
4200473689,name,regular,99 Ranch Market
4200473689,shop,regular,supermarket
4200473689,street,addr,Spring Mountain Road
4200473689,housenumber,addr,4155
4200473690,name,regular,Laos Asia Market
4200473690,shop,regular,confectionery
4200473690,street,addr,East Desert Inn Road
4200473690,housenumber,addr,3050
4200473789,name,regular,Thai Buddhist Temple - Las Vegas
4200473789,phone,regular,(702)648-9975
4200473789,amenity,regular,place_of_worship
4200473789,street,addr,West Gowan Road
4200473789,housenumber,addr,2959
4200473989,name,regular,SF Supermarket
4200473989,shop,regular,supermarket
4200473989,street,addr,Spring Mountain Road
4200473989,housenumber,addr,5115
4200473990,name,regular,Bangkok Market
4200473990,shop,regular,supermarket
4200473990,street,addr,West Flamingo Road
4200473990,housenumber,addr,4825
4200473991,housenumber,addr,3131
4200473991,postcode,addr,89108
4200473991,street,addr,North Rainbow Boulevard
4200473991,amenity,regular,restaurant
4200473991,name,regular,Krazy Buffet
4200473991,opening_hours,regular,Mo-Su 10:30-21:30
4200473991,phone,regular,702-431-6699
4200473991,website,regular,http://www.crazybuffetvegas.com
4200876903,name,regular,Bachi Burger
4200876903,amenity,regular,restaurant
4200876903,cuisine,regular,burger
4200876903,city,addr,Las Vegas
4200876903,state,addr,NV
4200876903,street,addr,West Russell Road
4200876903,postcode,addr,89118
4200876903,housenumber,addr,6825
4204996789,highway,regular,traffic_signals
4204996958,highway,regular,traffic_signals
4204996966,highway,regular,traffic_signals
4204996967,highway,regular,traffic_signals
4208808494,highway,regular,traffic_signals
4208932160,highway,regular,traffic_signals
4209863366,name,regular,La Estetica
4209863366,shop,regular,hairdresser
4209863366,phone,regular,702 838-4500
4209863366,website,regular,http://www.laesteticabeautysalon.com
4209863366,city,addr,Las Vegas
4209863366,state,addr,NV
4209863366,street,addr,East Desert Inn Road
4209863366,housenumber,addr,3025
4209863367,name,regular,Sushi 2 Go
4209863367,amenity,regular,restaurant
4209863367,cuisine,regular,japanese
4209867798,name,regular,C.D's Sports Lounge
4209867798,amenity,regular,pub
4209907126,amenity,regular,toilets
4209907127,leisure,regular,picnic_table
4209907128,leisure,regular,picnic_table
4209907129,leisure,regular,picnic_table
4212718753,amenity,regular,waste_basket
4212718754,leisure,regular,picnic_table
4212718755,leisure,regular,picnic_table
4212718756,leisure,regular,picnic_table
4212718757,leisure,regular,picnic_table
4212718766,amenity,regular,boat_rental
4212718790,barrier,regular,toll_booth
4212718791,barrier,regular,toll_booth
4213963110,amenity,regular,restaurant
4213963110,cuisine,regular,bagel
4213963110,internet_access,regular,wlan
4214264389,name,regular,Visitor Contact Station
4214264389,source,regular,trace
4223117721,amenity,regular,fuel
4223117730,name,regular,99 Cents Only Stores
4223117730,shop,regular,convenience
4223117731,amenity,regular,post_office
4230348771,name,regular,Crazy Hill
4230348771,natural,regular,rock
4230348771,time,regular,before sunrise
4230348771,tourism,regular,attraction
4230348772,name,regular,Fire Cave
4230348772,natural,regular,rock
4230348772,time,regular,morning
4230348772,tourism,regular,attraction
4230348773,alt_name,regular,Pastel Canyon
4230348773,name,regular,Pink Canyon
4230348773,natural,regular,rock
4230348773,time,regular,morning
4230348773,tourism,regular,attraction
4230348774,name,regular,Striped Rock
4230348774,natural,regular,rock
4230348774,time,regular,sunrise
4230348774,tourism,regular,attraction
4230348775,name,regular,Thunderstorm Arch
4230348775,natural,regular,rock
4230348775,time,regular,morning
4230348775,tourism,regular,attraction
4230348776,name,regular,White Domes
4230348776,natural,regular,peak
4230348779,amenity,regular,toilets
4230403719,fee,regular,no
4230403719,name,regular,#3
4230403719,amenity,regular,parking
4230403719,parking,regular,surface
4232112784,name,regular,Butter Plumbing
4232112784,craft,regular,hvac
4232112784,phone,regular,702-655-5214
4232112784,website,regular,http://www.butterplumbing.com/
4232112784,city,addr,Las Vegas
4232112784,state,addr,NV
4232112784,street,addr,Arctic Spring Avenue
4232112784,description,regular,"Butter Plumbing is a Commercial and Residential Plumbing Company in Las Vegas, NV. 
"
4232112784,postcode,addr,89115
4232112784,housenumber,addr,4130
4234161737,highway,regular,traffic_signals
4234161738,highway,regular,traffic_signals
4234163940,highway,regular,traffic_signals
4234163940,traffic_signals,regular,signal
4234979792,name,regular,Wee Kirk Chapel
4234979792,tourism,regular,attraction
4234979792,street,addr,Las Vegas Boulevard South
4234979792,housenumber,addr,231
4237271291,name,regular,Rumor Boutique Resort
4237271291,tourism,regular,hotel
4242927389,name,regular,Nordstrom Rack Stefanie Street Center
4242927389,shop,regular,clothes
4242927389,website,regular,https://www.nordstromrack.com
4242927389,street,addr,North Stephanie Street
4242927389,postcode,addr,89014
4242927389,housenumber,addr,579
4243783893,name,regular,Peppermill
4243783893,amenity,regular,restaurant
4243783893,cuisine,regular,american
4243783893,website,regular,http://www.peppermilllasvegas.com
4243783893,street,addr,South Las Vegas Boulevard
4243783893,postcode,addr,89109
4243783893,internet_access,regular,wlan
4243783893,housenumber,addr,2985
4243916156,highway,regular,motorway_junction
4243916157,highway,regular,motorway_junction
4252100432,name,regular,Sonoma Shadows
4252100432,building,regular,yes
4259746597,name,regular,Bath bed n beyond
4259746597,shop,regular,furniture
4259746597,street,addr,Marks Street
4259746597,housenumber,addr,621
4259747299,name,regular,Bed Bath n Beyond
4259747299,shop,regular,furniture
4259747299,street,addr,Arroyo Crossing Parkway
4259747299,housenumber,addr,7175
4262181361,name,regular,Boulder City-Hoover Dam Museum
4262181361,phone,regular,+1 702-294-1988
4262181361,tourism,regular,museum
4262181361,website,regular,http://www.bcmha.org/
4262181361,city,addr,Boulder City
4262181361,state,addr,NV
4262181361,street,addr,Arizona Street
4262181361,housenumber,addr,1305
4263098490,name,regular,Carrol Shelby Museum
4263098490,tourism,regular,museum
4264707272,highway,regular,traffic_signals
4264709686,highway,regular,traffic_signals
4264711656,highway,regular,traffic_signals
4265064899,highway,regular,traffic_signals
4265069123,highway,regular,traffic_signals
4265069124,highway,regular,traffic_signals
4269527112,name,regular,Wireless Toyz
4269527112,shop,regular,mobile_phone
4269527112,phone,regular,+1 702 3889898
4269527112,website,regular,http://wirelesstoyz.net
4269527112,city,addr,Las Vegas
4269527112,unit,addr,160
4269527112,state,addr,NV
4269527112,street,addr,East Bonanza Road
4269527112,postcode,addr,89110
4269527112,opening_hours,regular,Mo-Sa 9:00-22:00; Su 10:00-17:00
4269527112,housenumber,addr,4416
4269695589,shop,regular,greengrocer
4276033908,name,regular,Super 8 Las Vegas Nellis AFB Area
4276033908,phone,regular,+1 702-644-7878
4276033908,tourism,regular,motel
4276033908,website,regular,http://www.super8.com/hotels/nevada/las-vegas/super-8-las-vegas-nellis-afb-area/hotel-overview
4276033908,city,addr,Las Vegas
4276033908,state,addr,NV
4276033908,street,addr,Las Vegas Boulevard North
4276033908,postcode,addr,89115
4276033908,housenumber,addr,4435
4281082847,leisure,regular,picnic_table
4281082898,leisure,regular,picnic_table
4281082899,leisure,regular,picnic_table
4281082915,leisure,regular,picnic_table
4281082918,leisure,regular,picnic_table
4285592470,city,addr,Las Vegas
4285592470,state,addr,Nevada
4285592470,street,addr,South Drive
4285592470,description,regular,Office
4285592470,postcode,addr,89119
4285592470,housenumber,addr,6623
4289250367,name,regular,In and Out Burger
4289250367,phone,regular,17027861000
4289250367,amenity,regular,fast_food
4289250367,cuisine,regular,burger
4289250367,website,regular,http://www.inandout.com
4289250367,street,addr,East Craig Road
4289250367,postcode,addr,89030
4289250367,opening_hours,regular,Su-Th 10:30-22:00; Fr-Sa 10:00-22:30
4289250367,housenumber,addr,2765
4289380409,name,regular,Hampton Inn Tropicana
4289380409,tourism,regular,hotel
4289630971,name,regular,Simon & Joe's Eatery
4289630971,phone,regular,702-759-0333
4289630971,kosher,regular,yes
4289630971,amenity,regular,restaurant
4289630971,cuisine,regular,pizza
4289630971,website,regular,http://simonandjoes.com/
4289630971,street,addr,Tropicana Avenue
4289630971,kosher,diet,only
4289630971,opening_hours,regular,"Mo-Th, Su 10:00-23:00; Fr 10:00-15:00; Sa 18:30-11:00"
4289630971,housenumber,addr,3720
4289722425,name,regular,Standard
4289722425,amenity,regular,fuel
4289725662,name,regular,Jack in the box
4289725662,amenity,regular,fast_food
4294204588,highway,regular,crossing
4294204690,highway,regular,crossing
4294204690,crossing,regular,island
4294204693,highway,regular,crossing
4294204693,crossing,regular,traffic_signals
4294204696,highway,regular,crossing
4294204696,crossing,regular,traffic_signals
4294204709,crossing,regular,no
4294204710,highway,regular,crossing
4294204710,crossing,regular,traffic_signals
4294204710,tactile_paving,regular,yes
4294204710,button_operated,regular,yes
4294204713,highway,regular,crossing
4294204713,crossing,regular,traffic_signals
4294204713,tactile_paving,regular,yes
4294204713,button_operated,regular,yes
4294204714,crossing,regular,no
4294204715,highway,regular,crossing
4294204715,crossing,regular,traffic_signals
4294204717,highway,regular,crossing
4294204717,crossing,regular,traffic_signals
4297147748,name,regular,Denny's
4297147748,amenity,regular,restaurant
4297147748,cuisine,regular,american
4297147748,opening_hours,regular,24/7
4298325802,name,regular,Decatur substation
4299972491,name,regular,Korean BBQ
4299972491,amenity,regular,restaurant
4301412466,name,regular,Jack in the box
4301412466,access,regular,customers
4301412466,amenity,regular,toilets
4301422087,name,regular,Subway
4301422087,amenity,regular,fast_food
4305170961,name,regular,Title Loans 365
4305170961,phone,regular,+1 702 3580633
4305170961,office,regular,financial
4305170961,website,regular,http://titleloans365.com/
4305170961,city,addr,Las Vegas
4305170961,unit,addr,391
4305170961,state,addr,NV
4305170961,street,addr,East Sahara Avenue
4305170961,description,regular,"Title Loans 365 is owner run and operated. We care about our clients and want to help you with your individual financial situation. There are no pushy loan sharks at Title Loans 365; we just have caring, professional, talented loan specialists."
4305170961,postcode,addr,89104
4305170961,opening_hours,regular,24/7
4305170961,housenumber,addr,1810
4307002119,name,regular,Wendy's
4307002119,amenity,regular,fast_food
4307002119,opening_hours,regular,Mo-Su 09:00-22:00
4307005422,fee,regular,yes
4307005422,amenity,regular,atm
4307062967,entrance,regular,main
4307062967,level,indoor,0
4307062967,entrance,indoor,yes
4307127548,name,regular,Burger King
4307127548,amenity,regular,fast_food
4307127548,cuisine,regular,burger
4307127549,name,regular,Pool
4307127549,entrance,regular,yes
4307127550,name,regular,Pool
4307127550,entrance,regular,yes
4307127576,amenity,regular,pub
4307127576,operator,regular,Hampton Inn Tropicana
4307127581,entrance,regular,yes
4307127587,entrance,regular,main
4307128213,lit,regular,yes
4307128213,advertising,regular,billboard
4307128245,highway,regular,crossing
4307128245,crossing,regular,traffic_signals
4307128251,highway,regular,crossing
4307128251,crossing,regular,traffic_signals
4307128266,entrance,regular,main
4307128291,entrance,regular,main
4307128302,entrance,regular,yes
4307142573,highway,regular,elevator
4307142586,highway,regular,elevator
4307149665,highway,regular,traffic_signals
4307149666,highway,regular,traffic_signals
4307149667,highway,regular,traffic_signals
4307149668,highway,regular,traffic_signals
4307159204,highway,regular,crossing
4307159204,crossing,regular,traffic_signals
4307159205,highway,regular,crossing
4307159205,crossing,regular,traffic_signals
4307178250,entrance,regular,main
4308164738,name,regular,The Coffee Bean and Tea Leaf
4308164738,amenity,regular,cafe
4308164738,cuisine,regular,coffee_shop
4308164738,opening_hours,regular,"Mo-Fr 07:00-20:00, 09:00-18:00; Sa, Su 07:00-19:00"
4308176238,name,regular,Chipotle
4308176238,amenity,regular,restaurant
4308176238,cuisine,regular,mexican
4308176238,wheelchair,regular,yes
4308176238,outdoor_seating,regular,yes
4308182469,name,regular,Chipotle
4308182469,amenity,regular,bicycle_parking
4308224206,ref,regular,1735
4308224206,name,regular,Maryland and Flamingo
4308224206,amenity,regular,bus_station
4308330654,name,regular,McDonald's
4308330654,amenity,regular,fast_food
4308330654,cuisine,regular,burger
4308330654,smoking,regular,no
4308330654,takeaway,regular,yes
4308330654,wheelchair,regular,yes
4308330655,bench,regular,yes
4308330655,highway,regular,bus_stop
4308330655,shelter,regular,yes
4308330656,bench,regular,yes
4308330656,highway,regular,bus_stop
4308330656,shelter,regular,yes
4308330657,bench,regular,yes
4308330657,highway,regular,bus_stop
4308330657,shelter,regular,yes
4308330658,bench,regular,yes
4308330658,highway,regular,bus_stop
4308330658,shelter,regular,yes
4308330659,bench,regular,yes
4308330659,highway,regular,bus_stop
4308330659,shelter,regular,yes
4308330660,bench,regular,yes
4308330660,highway,regular,bus_stop
4308330660,shelter,regular,yes
4308330661,highway,regular,bus_stop
4308330662,entrance,regular,main
4308330663,shop,regular,laundry
4308330663,opening_hours,regular,24/7
4308330675,highway,regular,crossing
4308330675,crossing,regular,traffic_signals
4308330677,highway,regular,crossing
4308330677,crossing,regular,traffic_signals
4308330678,highway,regular,crossing
4308330678,crossing,regular,traffic_signals
4308330682,highway,regular,crossing
4308330682,crossing,regular,traffic_signals
4308331103,entrance,regular,yes
4308331104,entrance,regular,main
4308331111,entrance,regular,main
4308331117,stars,regular,1
4308331117,access,regular,no
4308331117,tourism,regular,camp_site
4308331117,operator,regular,Homeless People
4308331117,wheelchair,regular,no
4308331117,internet_access,regular,no
4308331132,bench,regular,yes
4308331132,highway,regular,bus_stop
4308331132,shelter,regular,yes
4308331136,entrance,regular,main
4311995408,name,regular,Chipotle
4311995408,phone,regular,17026334463
4311995408,amenity,regular,restaurant
